X,author,title,type,start,end,kind,words
3749,"Gilman, Charlotte Perkins",Herland,sentence,3325,3551,NA,We have done what we could alone perhaps we have some things better in a quiet way but you have the whole worldall the people of the different nationsall the long rich history behind youall the wonderful new knowledge
3750,"Gilman, Charlotte Perkins",Herland,sentence,3553,3585,NA,Oh I just cant wait to see it
3751,"Gilman, Charlotte Perkins",Herland,sentence,3588,3603,NA,What could I do
3752,"Gilman, Charlotte Perkins",Herland,sentence,3605,3891,NA,I told her in so many words that we had our unsolved problems that we had dishonesty and corruption vice and crime disease and insanity prisons and hospitals and it made no more impression on her than it would to tell a South Sea Islander about the temperature of the Arctic Circle
3753,"Gilman, Charlotte Perkins",Herland,sentence,3893,3985,NA,She could intellectually see that it was bad to have those things but she could not FEEL it
3754,"Gilman, Charlotte Perkins",Herland,sentence,3988,4146,NA,We had quite easily come to accept the Herland life as normal because it was normalnone of us make any outcry over mere health and peace and happy industry
3755,"Gilman, Charlotte Perkins",Herland,sentence,4148,4230,NA,And the abnormal to which we are all so sadly well acclimated she had never seen
3756,"Gilman, Charlotte Perkins",Herland,sentence,4233,4475,NA,The two things she cared most to hear about and wanted most to see were these the beautiful relation of marriage and the lovely women who were mothers and nothing else beyond these her keen active mind hungered eagerly for the world life
3757,"Gilman, Charlotte Perkins",Herland,sentence,4478,4581,NA,Im almost as anxious to go as you are yourself she insisted and you must be desperately homesick
3758,"Gilman, Charlotte Perkins",Herland,sentence,4584,4687,NA,I assured her that no one could be homesick in such a paradise as theirs but she would have none of it
3759,"Gilman, Charlotte Perkins",Herland,sentence,4690,4706,NA,Oh yesI know
3760,"Gilman, Charlotte Perkins",Herland,sentence,4708,4838,NA,Its like those little tropical islands youve told me about shining like jewels in the big blue seaI cant wait to see the sea
3761,"Gilman, Charlotte Perkins",Herland,sentence,4840,4955,NA,The little island may be as perfect as a garden but you always want to get back to your own big country dont you
3762,"Gilman, Charlotte Perkins",Herland,sentence,4957,4988,NA,Even if it is bad in some ways
3763,"Gilman, Charlotte Perkins",Herland,sentence,4991,5001,NA,Ellador was
3764,"Gilman, Charlotte Perkins",Herland,entity,204,208,person,Terry
3765,"Gilman, Charlotte Perkins",Herland,entity,677,681,person,Terry
3766,"Gilman, Charlotte Perkins",Herland,entity,1615,1619,person,Terry
3767,"Gilman, Charlotte Perkins",Herland,entity,1775,1778,person,Jeff
3768,"Gilman, Charlotte Perkins",Herland,entity,1873,1876,person,Jeff
3769,"Gilman, Charlotte Perkins",Herland,entity,3830,3838,location,South Sea
3770,"Gilman, Charlotte Perkins",Herland,entity,3878,3883,location,Arctic
3771,"Gilman, Charlotte Perkins",Herland,sentence,1,20,NA,s more than willing
3772,"Gilman, Charlotte Perkins",Herland,sentence,22,228,NA,But the nearer it came to our really going and to my having to take her back to our civilization after the clean peace and beauty of theirs the more I began to dread it and the more I tried to explain
3773,"Gilman, Charlotte Perkins",Herland,sentence,231,316,NA,Of course I had been homesick at first while we were prisoners before I had Ellador
3774,"Gilman, Charlotte Perkins",Herland,sentence,318,407,NA,And of course I had at first rather idealized my country and its ways in describing it
3775,"Gilman, Charlotte Perkins",Herland,sentence,409,519,NA,Also I had always accepted certain evils as integral parts of our civilization and never dwelt on them at all
3776,"Gilman, Charlotte Perkins",Herland,sentence,521,681,NA,Even when I tried to tell her the worst I never remembered some thingswhich when she came to see them impressed her at once as they had never impressed me
3777,"Gilman, Charlotte Perkins",Herland,sentence,683,844,NA,Now in my efforts at explanation I began to see both ways more keenly than I had before to see the painful defects of my own land the marvelous gains of this
3778,"Gilman, Charlotte Perkins",Herland,sentence,847,982,NA,In missing men we three visitors had naturally missed the larger part of life and had unconsciously assumed that they must miss it too
3779,"Gilman, Charlotte Perkins",Herland,sentence,984,1071,NA,It took me a long time to realizeTerry never did realizehow little it meant to them
3780,"Gilman, Charlotte Perkins",Herland,sentence,1073,1255,NA,When we say MEN MAN MANLY MANHOOD and all the other masculine derivatives we have in the background of our minds a huge vague crowded picture of the world and all its activities
3781,"Gilman, Charlotte Perkins",Herland,sentence,1257,1347,NA,To grow up and be a man to act like a manthe meaning and connotation is wide indeed
3782,"Gilman, Charlotte Perkins",Herland,sentence,1349,1838,NA,That vast background is full of marching columns of men of changing lines of men of long processions of men of men steering their ships into new seas exploring unknown mountains breaking horses herding cattle ploughing and sowing and reaping toiling at the forge and furnace digging in the mine building roads and bridges and high cathedrals managing great businesses teaching in all the colleges preaching in all the churches of men everywhere doing everythingthe world
3783,"Gilman, Charlotte Perkins",Herland,sentence,1841,1888,NA,And when we say WOMEN we think FEMALEthe sex
3784,"Gilman, Charlotte Perkins",Herland,sentence,1891,2132,NA,But to these women in the unbroken sweep of this twothousandyearold feminine civilization the word WOMAN called up all that big background so far as they had gone in social development and the word MAN meant to them only MALEthe sex
3785,"Gilman, Charlotte Perkins",Herland,sentence,2135,2254,NA,Of course we could TELL them that in our world men did everything but that did not alter the background of their minds
3786,"Gilman, Charlotte Perkins",Herland,sentence,2256,2475,NA,That man the male did all these things was to them a statement making no more change in the point of view than was made in ours when we first faced the astounding factto usthat in Herland women were the world
3787,"Gilman, Charlotte Perkins",Herland,sentence,2478,2519,NA,We had been living there more than a year
3788,"Gilman, Charlotte Perkins",Herland,sentence,2521,2683,NA,We had learned their limited history with its straight smooth upreaching lines reaching higher and going faster up to the smooth comfort of their present life
3789,"Gilman, Charlotte Perkins",Herland,sentence,2685,2806,NA,We had learned a little of their psychology a much wider field than the history but here we could not follow so readily
3790,"Gilman, Charlotte Perkins",Herland,sentence,2808,2921,NA,We were now well used to seeing women not as females but as people people of all sorts doing every kind of work
3791,"Gilman, Charlotte Perkins",Herland,sentence,2924,3033,NA,This outbreak of Terrys and the strong reaction against it gave us a new light on their genuine femininity
3792,"Gilman, Charlotte Perkins",Herland,sentence,3035,3099,NA,This was given me with great clearness by both Ellador and Somel
3793,"Gilman, Charlotte Perkins",Herland,sentence,3101,3203,NA,The feeling was the samesick revulsion and horror such as would be felt at some climactic blasphemy
3794,"Gilman, Charlotte Perkins",Herland,sentence,3206,3328,NA,They had no faintest approach to such a thing in their minds knowing nothing of the custom of marital indulgence among us
3795,"Gilman, Charlotte Perkins",Herland,sentence,3330,3711,NA,To them the one high purpose of motherhood had been for so long the governing law of life and the contribution of the father though known to them so distinctly another method to the same end that they could not with all their effort get the point of view of the male creature whose desires quite ignore parentage and seek only for what we euphoniously term the joys of love
3796,"Gilman, Charlotte Perkins",Herland,sentence,3714,3878,NA,When I tried to tell Ellador that women too felt so with us she drew away from me and tried hard to grasp intellectually what she could in no way sympathize with
3797,"Gilman, Charlotte Perkins",Herland,sentence,3881,3992,NA,You meanthat with youlove between man and woman expresses itself in that waywithout regard to motherhood
3798,"Gilman, Charlotte Perkins",Herland,sentence,3994,4036,NA,To parentage I mean she added carefully
3799,"Gilman, Charlotte Perkins",Herland,sentence,4039,4051,NA,Yes surely
3800,"Gilman, Charlotte Perkins",Herland,sentence,4053,4108,NA,It is love we think ofthe deep sweet love between two
3801,"Gilman, Charlotte Perkins",Herland,sentence,4110,4193,NA,Of course we want children and children comebut that is not what we think about
3802,"Gilman, Charlotte Perkins",Herland,sentence,4196,4244,NA,Butbutit seems so against nature she said
3803,"Gilman, Charlotte Perkins",Herland,sentence,4246,4284,NA,None of the creatures we know do that
3804,"Gilman, Charlotte Perkins",Herland,sentence,4286,4343,NA,Do other animalsin your country  We are not animals
3805,"Gilman, Charlotte Perkins",Herland,sentence,4345,4374,NA,I replied with some sharpness
3806,"Gilman, Charlotte Perkins",Herland,sentence,4376,4425,NA,At least we are something moresomething higher
3807,"Gilman, Charlotte Perkins",Herland,sentence,4427,4503,NA,This is a far nobler and more beautiful relation as I have explained before
3808,"Gilman, Charlotte Perkins",Herland,sentence,4505,4557,NA,Your view seems to us rathershall I say practical
3809,"Gilman, Charlotte Perkins",Herland,sentence,4559,4566,NA,Prosaic
3810,"Gilman, Charlotte Perkins",Herland,sentence,4568,4592,NA,Merely a means to an end
3811,"Gilman, Charlotte Perkins",Herland,sentence,4594,4652,NA,With usoh my dear girlcannot you see Cannot you feel
3812,"Gilman, Charlotte Perkins",Herland,sentence,4654,4716,NA,It is the last sweetest highest consummation of mutual love
3813,"Gilman, Charlotte Perkins",Herland,sentence,4719,4744,NA,She was impressed visibly
3814,"Gilman, Charlotte Perkins",Herland,sentence,4746,4812,NA,She trembled in my arms as I held her close kissing her hungrily
3815,"Gilman, Charlotte Perkins",Herland,sentence,4814,5001,NA,But there rose in her eyes that look I knew so well that remote clear look as if she had gone far away even though I held her beautiful body so close and was now on some snowy mountain r
3816,"Gilman, Charlotte Perkins",Herland,sentence,1,29,NA,regarding me from a distance
3817,"Gilman, Charlotte Perkins",Herland,sentence,32,73,NA,I feel it quite clearly she said to me
3818,"Gilman, Charlotte Perkins",Herland,sentence,75,152,NA,It gives me a deep sympathy with what you feel no doubt more strongly still
3819,"Gilman, Charlotte Perkins",Herland,sentence,154,237,NA,But what I feel even what you feel dearest does not convince me that it is right
3820,"Gilman, Charlotte Perkins",Herland,sentence,239,298,NA,Until I am sure of that of course I cannot do as you wish
3821,"Gilman, Charlotte Perkins",Herland,sentence,301,361,NA,Ellador at times like this always reminded me of Epictetus
3822,"Gilman, Charlotte Perkins",Herland,sentence,363,406,NA,I will put you in prison said his master
3823,"Gilman, Charlotte Perkins",Herland,sentence,408,453,NA,My body you mean replied Epictetus calmly
3824,"Gilman, Charlotte Perkins",Herland,sentence,455,498,NA,I will cut your head off said his master
3825,"Gilman, Charlotte Perkins",Herland,sentence,500,547,NA,Have I said that my head could not be cut off
3826,"Gilman, Charlotte Perkins",Herland,sentence,549,578,NA,A difficult person Epictetus
