,author,title,words.x,sentence_nr,words.y,kind
983,"More, Thomas, Saint",Utopia,made him Lord Chancellor and from that year until 1523 the King and the Cardinal ruled England with absolute authority and called no parliament,3688,England,location
984,"More, Thomas, Saint",Utopia,made him Lord Chancellor and from that year until 1523 the King and the Cardinal ruled England with absolute authority and called no parliament,3688,Lord Chancellor,person
985,"More, Thomas, Saint",Utopia,In May of the year 1515 Thomas Morenot knighted yetwas joined in a commission to the Low Countries with Cuthbert Tunstal and others to confer with the ambassadors of Charles V then only Archduke of Austria upon a renewal of alliance,3689,Thomas,person
986,"More, Thomas, Saint",Utopia,In May of the year 1515 Thomas Morenot knighted yetwas joined in a commission to the Low Countries with Cuthbert Tunstal and others to confer with the ambassadors of Charles V then only Archduke of Austria upon a renewal of alliance,3689,Austria,location
987,"More, Thomas, Saint",Utopia,In May of the year 1515 Thomas Morenot knighted yetwas joined in a commission to the Low Countries with Cuthbert Tunstal and others to confer with the ambassadors of Charles V then only Archduke of Austria upon a renewal of alliance,3689,Charles,person
988,"More, Thomas, Saint",Utopia,In May of the year 1515 Thomas Morenot knighted yetwas joined in a commission to the Low Countries with Cuthbert Tunstal and others to confer with the ambassadors of Charles V then only Archduke of Austria upon a renewal of alliance,3689,Thomas More,person
989,"More, Thomas, Saint",Utopia,In May of the year 1515 Thomas Morenot knighted yetwas joined in a commission to the Low Countries with Cuthbert Tunstal and others to confer with the ambassadors of Charles V then only Archduke of Austria upon a renewal of alliance,3689,Thomas Morenot,person
990,"More, Thomas, Saint",Utopia,On that embassy More aged about thirtyseven was absent from England for six months and while at Antwerp he established friendship with Peter Giles Latinised AEgidius a scholarly and courteous young man who was secretary to the municipality of Antwerp,3690,Antwerp,location
991,"More, Thomas, Saint",Utopia,On that embassy More aged about thirtyseven was absent from England for six months and while at Antwerp he established friendship with Peter Giles Latinised AEgidius a scholarly and courteous young man who was secretary to the municipality of Antwerp,3690,England,location
992,"More, Thomas, Saint",Utopia,On that embassy More aged about thirtyseven was absent from England for six months and while at Antwerp he established friendship with Peter Giles Latinised AEgidius a scholarly and courteous young man who was secretary to the municipality of Antwerp,3690,Latin,location
993,"More, Thomas, Saint",Utopia,On that embassy More aged about thirtyseven was absent from England for six months and while at Antwerp he established friendship with Peter Giles Latinised AEgidius a scholarly and courteous young man who was secretary to the municipality of Antwerp,3690,Peter Giles,person
994,"More, Thomas, Saint",Utopia,Cuthbert Tunstal was a rising churchman chancellor to the Archbishop of Canterbury who in that year 1515 was made Archdeacon of Chester and in May of the next year 1516 Master of the Rolls,3691,Canterbury,location
995,"More, Thomas, Saint",Utopia,Mores Utopia was written in Latin and is in two parts of which the second describing the place Greek textor Nusquama as he called it sometimes in his lettersNowhere was probably written towards the close of 1515 the first part introductory early in 1516,3693,Latin,location
996,"More, Thomas, Saint",Utopia,Mores Utopia was written in Latin and is in two parts of which the second describing the place Greek textor Nusquama as he called it sometimes in his lettersNowhere was probably written towards the close of 1515 the first part introductory early in 1516,3693,Utopia,location
997,"More, Thomas, Saint",Utopia,The book was first printed at Louvain late in 1516 under the editorship of Erasmus Peter Giles and other of Mores friends in Flanders,3694,Louvain,location
998,"More, Thomas, Saint",Utopia,The book was first printed at Louvain late in 1516 under the editorship of Erasmus Peter Giles and other of Mores friends in Flanders,3694,Peter Giles,person
999,"More, Thomas, Saint",Utopia,It was reprinted at Paris and Vienna but was not printed in England during Mores lifetime,3696,England,location
1000,"More, Thomas, Saint",Utopia,It was reprinted at Paris and Vienna but was not printed in England during Mores lifetime,3696,Paris,location
1001,"More, Thomas, Saint",Utopia,It was reprinted at Paris and Vienna but was not printed in England during Mores lifetime,3696,Vienna,location
1002,"More, Thomas, Saint",Utopia,Its first publication in this country was in the English translation made in Edwards VIs reign 1551 b,3697,Edward,person
1003,"More, Thomas, Saint",Utopia,by Ralph Robinson,3698,Ralph Robinson,person
1004,"More, Thomas, Saint",Utopia,It was translated with more literary skill by Gilbert Burnet in 1684 soon after he had conducted the defence of his friend Lord William Russell attended his execution vindicated his memory and been spitefully deprived by James II of his lectureship at St Clements,3699,Will,person
1005,"More, Thomas, Saint",Utopia,It was translated with more literary skill by Gilbert Burnet in 1684 soon after he had conducted the defence of his friend Lord William Russell attended his execution vindicated his memory and been spitefully deprived by James II of his lectureship at St Clements,3699,Gilbert Burnet,person
1006,"More, Thomas, Saint",Utopia,It was translated with more literary skill by Gilbert Burnet in 1684 soon after he had conducted the defence of his friend Lord William Russell attended his execution vindicated his memory and been spitefully deprived by James II of his lectureship at St Clements,3699,James,person
1007,"More, Thomas, Saint",Utopia,It was translated with more literary skill by Gilbert Burnet in 1684 soon after he had conducted the defence of his friend Lord William Russell attended his execution vindicated his memory and been spitefully deprived by James II of his lectureship at St Clements,3699,Lord William Russell,person
1008,"More, Thomas, Saint",Utopia,Burnet was drawn to the translation of Utopia by the same sense of unreason in high places that caused More to write the book,3700,Utopia,location
1009,"More, Thomas, Saint",Utopia,The name of the book has given an adjective to our languagewe call an impracticable scheme Utopian,3702,Utopia,location
1010,"More, Thomas, Saint",Utopia,Beginning with fact More tells how he was sent into Flanders with Cuthbert Tunstal whom the kings majesty of late to the great rejoicing of all men did prefer to the office of Master of the Rolls how the commissioners of Charles met them at Bruges and presently returned to Brussels for instructions and how More then went to Antwerp where he found a pleasure in the society of Peter Giles which soothed his desire to see again his wife and children from whom he had been four months away,3705,Antwerp,location
1011,"More, Thomas, Saint",Utopia,Beginning with fact More tells how he was sent into Flanders with Cuthbert Tunstal whom the kings majesty of late to the great rejoicing of all men did prefer to the office of Master of the Rolls how the commissioners of Charles met them at Bruges and presently returned to Brussels for instructions and how More then went to Antwerp where he found a pleasure in the society of Peter Giles which soothed his desire to see again his wife and children from whom he had been four months away,3705,Charles,person
1012,"More, Thomas, Saint",Utopia,Beginning with fact More tells how he was sent into Flanders with Cuthbert Tunstal whom the kings majesty of late to the great rejoicing of all men did prefer to the office of Master of the Rolls how the commissioners of Charles met them at Bruges and presently returned to Brussels for instructions and how More then went to Antwerp where he found a pleasure in the society of Peter Giles which soothed his desire to see again his wife and children from whom he had been four months away,3705,Peter Giles,person
1013,"More, Thomas, Saint",Utopia,Then fact slides into fiction with the finding of Raphael Hythloday whose name made of two Greek words Greek text and Greek text means knowing in trifles a man who had been with Amerigo Vespucci in the three last of the voyages to the new world lately discovered of which the account had been first printed in 1507 only nine years before Utopia was written,3706,Raphael,person
1014,"More, Thomas, Saint",Utopia,Then fact slides into fiction with the finding of Raphael Hythloday whose name made of two Greek words Greek text and Greek text means knowing in trifles a man who had been with Amerigo Vespucci in the three last of the voyages to the new world lately discovered of which the account had been first printed in 1507 only nine years before Utopia was written,3706,Utopia,location
1015,"More, Thomas, Saint",Utopia,Designedly fantastic in suggestion of details Utopia is the work of a scholar who had read Platos Republic and had his fancy quickened after reading Plutarchs account of Spartan life under Lycurgus,3707,Plato,person
1016,"More, Thomas, Saint",Utopia,Designedly fantastic in suggestion of details Utopia is the work of a scholar who had read Platos Republic and had his fancy quickened after reading Plutarchs account of Spartan life under Lycurgus,3707,Utopia,location
1017,"More, Thomas, Saint",Utopia,Sometimes More puts the case as of France when he means England,3709,England,location
